Store_name,Address,Timings,Phone_no
0304 NAWGONG,"NAGAON, 782001",MON-SUN 10:00 AM TO 10:00 PM,6001669408
0303 TEZPUR,"TEZPUR, 784001",MON-SUN 10:00 AM TO 10:00 PM,9435509032
4523 M/S. ADVANCE FOOTWEAR CO.,"KALYANI, 741235",MON-SUN 10:00 AM TO 10:00 PM,9433514581
4335 M/S KORAPATI ENTERPRISES,"PRODDATUR , 516360",MON-SUN 10:00 AM TO 10:00 PM,9912115751
4369 M/S AMITAVA GUPTA,"DHARMANAGAR , 799250",MON-SUN 10:00 AM TO 10:00 PM,9436132184
0341 KARIMGUNJ,"KARIMGUNJ, 788710",MON-SUN 10:00 AM TO 10:00 PM,9859842487
4543 M/S. ARUP HALDAR,"BADARPUR, 788806",MON-SUN 10:00 AM TO 10:00 PM,7002408908
4417 M/S VINAY ENTERPRISES,"KARWAR, 581301",MON-SUN 10:00 AM TO 10:00 PM,7795171861
4493 M/S. SOURAV VENTURES,"BISWANATH CHARIALI, 784176",MON-SUN 10:00 AM TO 10:00 PM,7086813858
1630 J CIRCLE,"DAVANGERE, 577002",MON-SUN 10:00 AM TO 10:00 PM,9739997855
1151 DAVANGERE,"DAVANGERE, 577004",MON-SUN 10:00 AM TO 10:00 PM,9900340512
1540 ASHOKA ROAD,"DAVANGERE, 577001",MON-SUN 10:00 AM TO 10:00 PM,9844987882
1637 KADAPA,"KADAPA, 516001",MON-SUN 10:00 AM TO 10:00 PM,8142989873
0339 SILCHAR C MKT,"SILCHAR, 788001",MON-SUN 10:00 AM TO 10:00 PM,9435942057
0343 SILCHAR RANGHE,"SILCHAR, 788001",MON-SUN 10:00 AM TO 10:00 PM,6001609885
0471 SHILLONGPATTY,"SILCHAR, 788001",MON-SUN 10:00 AM TO 10:00 PM,9435239226
1486 NELLORE,"NELLORE, 524001",MON-SUN 10:00 AM TO 10:00 PM,9246666176
1153 CHITRADURGA II,"CHITRADURGA, 577501",MON-SUN 10:00 AM TO 10:00 PM,7899819753
9167 NELLORE 1,"NELLORE, 524003",MON-SUN 10:00 AM TO 10:00 PM,7382087604
4265 M/S ROKHUM SHOES STORE,"KOLASIB, 796081",MON-SUN 10:00 AM TO 10:00 PM,9612027459
4385 M/S Y 2 ENTERPRISES,"ITANAGAR, 791111",MON-SUN 10:00 AM TO 10:00 PM,7005062496
4455 M/S ELEGANT ENTERPRISES,"SAGARA, 577412",MON-SUN 10:00 AM TO 10:00 PM,9480120999
4303 M/S Y 2 ENTERPRISES,"NAHARLAGUN, 791110",MON-SUN 10:00 AM TO 10:00 PM,8794745898
4642 M/S. Y 2 ENTERPRISES,"DOIMUKH, 791112",MON-SUN 10:00 AM TO 10:00 PM,7005235701
4234 M/S ELISHA ENTERPRISES,"AIZAWL, 796007",MON-SUN 10:00 AM TO 10:00 PM,9436141757
1845 VINOBANGR1582,"SHIMOGA, 577201",MON-SUN 10:00 AM TO 10:00 PM,9945493313
9137 BEARYS CITY CT,"SHIMOGA, 577202",MON-SUN 10:00 AM TO 10:00 PM,8971604585
4527 M/S. RENSUN ENTERPRISES,"BHATKAL, 581320",MON-SUN 10:00 AM TO 10:00 PM,9019405076
0597 DIMAPUR,"DIMAPUR, 797112",MON-SUN 10:00 AM TO 10:00 PM,9366169105
4596 M/S. PNGZ TRADE AGENCY,"DAPORIJO, 791122",MON-SUN 10:00 AM TO 10:00 PM,7630060212
0326 N LAKHIMPUR,"N LAKHIMPUR, 787001",MON-SUN 10:00 AM TO 10:00 PM,6002032442
0327 GOLAGHAT,"GOLAGHAT, 785621",MON-SUN 10:00 AM TO 10:00 PM,9706919773
0320 JORHAT A.T.RD.,"JORHAT, 785001",MON-SUN 10:00 AM TO 10:00 PM,6901625051
4487 M/S. PROJECT VI,"MADANAPALLE, 517325",MON-SUN 10:00 AM TO 10:00 PM,9866956222
9112 K T ROAD,"TIRUPATI, 517501",MON-SUN 10:00 AM TO 10:00 PM,9000038514
4630 M/S. MANOJ KONWAR,"DHEMAJI, 787057",MON-SUN 10:00 AM TO 10:00 PM,9435089812
1243 TIRUPATI II,"TIRUPATI, 517501",MON-SUN 10:00 AM TO 10:00 PM,8801443222
4634 M/S. B & I RETAIL,"IMPHAL EAST, 795001",MON-SUN 10:00 AM TO 10:00 PM,8794087460
4296 M/S RENSUN ENTERPRISES,"KUNDAPUR, 576201",MON-SUN 10:00 AM TO 10:00 PM,9880120224
4501 M/S. WE LINKS,"CHINTAMANI, 563125",MON-SUN 10:00 AM TO 10:00 PM,9886502020
1093 TUMKUR   II,"TUMKUR, 572102",MON-SUN 10:00 AM TO 10:00 PM,9741302343
1558 TUMKUR III,"TUMKUR, 572102",MON-SUN 10:00 AM TO 10:00 PM,8217647733
4333 M/S HAPPY FEET,"DODDABALLAPUR, 561203",MON-SUN 10:00 AM TO 10:00 PM,9341635256
1140 CHICKMAGALUR 2,"CHICKMAGALUR, 577101",MON-SUN 10:00 AM TO 10:00 PM,7411408656
4322 M/S M R TRADERS,"BANGALORE, 562110",MON-SUN 10:00 AM TO 10:00 PM,9945384495
4141 M/S  B & I RETAIL,"IMPHAL, 795001",MON-SUN 10:00 AM TO 10:00 PM,7308306983
0322 SIBSAGAR,"SIBSAGAR, 785640",MON-SUN 10:00 AM TO 10:00 PM,9101416725
1136 UDUPI,"UDUPI, 576101",MON-SUN 10:00 AM TO 10:00 PM,9738351017
0466 SIVSAGAR - II,"SIBSAGAR, 785640",MON-SUN 10:00 AM TO 10:00 PM,8638651221
9233 CITY CTR UDUPI,"UDUPI, 576101",MON-SUN 10:00 AM TO 10:00 PM,8296310085
4428 M/S AFREEN & CO,"GUMMUDIPONDI, 601201",MON-SUN 10:00 AM TO 10:00 PM,9500157731
4221 M/S  B & I RETAIL,"THOUBAL, 795001",MON-SUN 10:00 AM TO 10:00 PM,7308306983
4603 M/S. SINDHU GROUPS,"RAJANUKUNTE-BENGALURU, 560064",MON-SUN 10:00 AM TO 10:00 PM,7204223248
9293 CHITOOR II,"CHITTOOR, 517001",MON-SUN 10:00 AM TO 10:00 PM,9787630216
9326 HP INDIRANAGAR,"BANGALORE, 560038",MON-SUN 10:00 AM TO 10:00 PM,8970772002
4186 M/S KAB AND SONS,"KOLAR, 563101",MON-SUN 10:00 AM TO 10:00 PM,9342777746
1859 NEW TOWN,"BANGALORE, 560064",MON-SUN 10:00 AM TO 10:00 PM,9060484793
9209 RMZ GALERIA HP,"BANGALORE, 560064",MON-SUN 10:00 AM TO 10:00 PM,7829748791
9084 RMZ GALLARIA,"BANGALORE, 560064",MON-SUN 10:00 AM TO 10:00 PM,7892901398
9148 HRBR LAYOUT,"BANGALORE, 560084",MON-SUN 10:00 AM TO 10:00 PM,9845018109
4489 M/S. SHRIJAYA PADAM LLP,"PONNERI, 601204",MON-SUN 10:00 AM TO 10:00 PM,9884566473
1928 VIDYARNPURA II,"BANGALORE, 560097",MON-SUN 10:00 AM TO 10:00 PM,8892255149
4246 M/S A SRINIVASA HEGDE,"KARKALA, 574104",MON-SUN 10:00 AM TO 10:00 PM,7259910207
4589 M/S. RAMAKRISHNA APPARELS,"JAKKUR-BENGALURU, 560064",MON-SUN 10:00 AM TO 10:00 PM,9916127960
4579 M/S. SS ASSOCIATES,"HOSKOTE, 562114",MON-SUN 10:00 AM TO 10:00 PM,7353581542
4581 M/S. SAANCHI ENTERPRISES,"HUNSUR, 571105",MON-SUN 10:00 AM TO 10:00 PM,9900054660
4223 M/S BEAUTIFUL FEET,"BANGALORE, 560064",MON-SUN 10:00 AM TO 10:00 PM,9341635256
1100 SAHAKARNAGAR,"BANGALORE, 560009",MON-SUN 10:00 AM TO 10:00 PM,8792175724
4326 M/S S H ENTERPRISES,"BANGALORE, 560077",MON-SUN 10:00 AM TO 10:00 PM,8073473105
4537 M/S. LOKSHI ENTERPRISES,"NELAMANGALA, 562123",MON-SUN 10:00 AM TO 10:00 PM,8722969157
1980 HESARGHATTA RD,"BANGALORE, 560073",MON-SUN 10:00 AM TO 10:00 PM,9060919386
1577 SANJAYNAGAR,"BANGALORE, 560094",MON-SUN 10:00 AM TO 10:00 PM,9110212206
0323 DIBRUGARH BZ,"DIBRUGARH, 786001",MON-SUN 10:00 AM TO 10:00 PM,9706804728
1361 NEW BEL ROAD,"BANGALORE, 560094",MON-SUN 10:00 AM TO 10:00 PM,9113699935
0321 DIBRUGARH RKB.,"DIBRUGARH, 786001",MON-SUN 10:00 AM TO 10:00 PM,9435394499
1462 MATHIKERE,"BANGALORE, 560054",MON-SUN 10:00 AM TO 10:00 PM,9008785679
1573 HENNUR CROSS,"BANGALORE, 560043",MON-SUN 10:00 AM TO 10:00 PM,7975438076
1080 GANGANAGAR  II,"BANGALORE, 560032",MON-SUN 10:00 AM TO 10:00 PM,9900415215
1757 KALYAN NAGAR,"BANGALORE, 560043",MON-SUN 10:00 AM TO 10:00 PM,6361312970
4188 M/S T M S ENTERPRISES,"BANGALORE, 560077",MON-SUN 10:00 AM TO 10:00 PM,8073473105
4485 M/S. SRI VENKATESWARA AGENCIES,"THIRUTTANI, 631209",MON-SUN 10:00 AM TO 10:00 PM,9842522223
9154 HORAMAVU-BLORE,"BANGALORE, 560043",MON-SUN 10:00 AM TO 10:00 PM,9980098690
1423 R T NAGAR,"BANGALORE, 560032",MON-SUN 10:00 AM TO 10:00 PM,8497039248
1978 T C PALYA-BLR,"BANGALORE, 560016",MON-SUN 10:00 AM TO 10:00 PM,9036478287
1081 KAMMANAHALLI,"BANGALORE, 560084",MON-SUN 10:00 AM TO 10:00 PM,9738751584
9199 BRIGADE ORION,"BANGALORE, 560055",MON-SUN 10:00 AM TO 10:00 PM,7829748791
9202 BRIGADE O MALL,"BANGALORE, 560055",MON-SUN 10:00 AM TO 10:00 PM,9591630940
1446 BANASAWADI,"BANGALORE, 560043",MON-SUN 10:00 AM TO 10:00 PM,9036166216
1468 RAM MURTHY NGR,"BANGALORE, 560016",MON-SUN 10:00 AM TO 10:00 PM,9743278686
1797 OLD MADRAS RD,"BANGALORE, 560036",MON-SUN 10:00 AM TO 10:00 PM,8197306702
9129 SADASHIV NAGAR,"BANGALORE, 560003",MON-SUN 10:00 AM TO 10:00 PM,9901109853
1099 MALLESWARAM II,"BANGALORE, 560003",MON-SUN 10:00 AM TO 10:00 PM,9739761488
4549 M/S. AAKARSHAN,"AYYAPPA NAGAR-BENGALURU, 560036",MON-SUN 10:00 AM TO 10:00 PM,9901304609
9143 BBG PHOENIX,"BANGALORE, 560048",MON-SUN 10:00 AM TO 10:00 PM,8147962264
9149 BATA FOR HER,"BANGALORE, 560048",MON-SUN 10:00 AM TO 10:00 PM,9108225132
9214 ORION EAST,"BANGALORE, 560043",MON-SUN 10:00 AM TO 10:00 PM,8953037404
1014 MALLESWARAM,"BANGALORE, 560003",MON-SUN 10:00 AM TO 10:00 PM,8777581414
1076 MODI HOSPTL RD,"BANGALORE, 560086",MON-SUN 10:00 AM TO 10:00 PM,9972091603
1676 PHOENIX MKT CT,"BANGALORE, 560048",MON-SUN 10:00 AM TO 10:00 PM,8777581414
9086 PHOENIX MKT CT,"BANGALORE, 560048",MON-SUN 10:00 AM TO 10:00 PM,9986723855
1379 COLES ROAD,"BANGALORE, 560005",MON-SUN 10:00 AM TO 10:00 PM,9945883080
9139 VARTIOUS MALL,"BANGALORE, 560048",MON-SUN 10:00 AM TO 10:00 PM,8105765495
1843 KRPURAM1025,"BANGALORE, 560093",MON-SUN 10:00 AM TO 10:00 PM,9972910867
9146 MANTRI MALL HP,"BANGALORE, 560003",MON-SUN 10:00 AM TO 10:00 PM,9741931353
9147 MANTRI MALL,"BANGALORE, 560003",MON-SUN 10:00 AM TO 10:00 PM,9986358481
9203 BBG M3 MALL,"BANGALORE, 560003",MON-SUN 10:00 AM TO 10:00 PM,8892255149
1562 BASWESWARNGR 2,"BANGALORE, 560079",MON-SUN 10:00 AM TO 10:00 PM,8217241327
1077 RAJAJINGAR III,"BANGALORE, 560010",MON-SUN 10:00 AM TO 10:00 PM,9986667400
9208 HP SHANTINIKTN,"BANGALORE, 560048",MON-SUN 10:00 AM TO 10:00 PM,9980516844
1917 WHITEFIELD 2,"BANGALORE, 560066",MON-SUN 10:00 AM TO 10:00 PM,9901565499
1001 COMMERCIAL ST,"BANGALORE, 560001",MON-SUN 10:00 AM TO 10:00 PM,9880575596
9123 NAGARBHAVI,"BANGALORE, 560072",MON-SUN 10:00 AM TO 10:00 PM,9845969724
1086 L M STREET,"BANGALORE, 560001",MON-SUN 10:00 AM TO 10:00 PM,9036713635
9201 INTL TECH PARK,"BANGALORE, 560048",MON-SUN 10:00 AM TO 10:00 PM,8951434647
9287 LULU MALL,"BANGALORE, 560023",MON-SUN 10:00 AM TO 10:00 PM,9108225132
9374 VEGA CITY HP,"BANGALORE, 560076",MON-SUN 10:00 AM TO 10:00 PM,9844919348
4293 M/S SLS ENTERPRISES,"MALUR, 563130",MON-SUN 10:00 AM TO 10:00 PM,9902109888
9176 CMH RD II-BLOR,"BANGALORE, 560038",MON-SUN 10:00 AM TO 10:00 PM,8904135280
1660 INORBIT HP BLR,"BANGALORE, 560066",MON-SUN 10:00 AM TO 10:00 PM,8951477602
9187 HASSAN BM RAOD,"HASSAN, 573201",MON-SUN 10:00 AM TO 10:00 PM,9480568051
9257 ALANKAR PLAZA,"BANGALORE, 560009",MON-SUN 10:00 AM TO 10:00 PM,8147902076
9082 GT WORLD MALL,"BANGALORE, 560023",MON-SUN 10:00 AM TO 10:00 PM,8867848588
1007 BLR K G ROAD,"BANGALORE, 560009",MON-SUN 10:00 AM TO 10:00 PM,8971338333
1604 TIPPASANDRA II,"BANGALORE, 560008",MON-SUN 10:00 AM TO 10:00 PM,8050709101
9054 BRIGADE ROAD,"BANGALORE, 560001",MON-SUN 10:00 AM TO 10:00 PM,9620198963
9211 HP BRIGADE RD2,"BANGALORE, 560001",MON-SUN 10:00 AM TO 10:00 PM,9148750563
4572 M/S. ANOOP & CO,"ANDRAHALLI-BENGALURU, 560091",MON-SUN 10:00 AM TO 10:00 PM,9008205533
4552 M/S. ANOOP AND CO,"ITI BANGALORE, 560072",MON-SUN 10:00 AM TO 10:00 PM,8123158889
1530 INORBIT   BLR,"BANGALORE, 560066",MON-SUN 10:00 AM TO 10:00 PM,9415381715
1411 AVENUE ROAD II,"BANGALORE, 560002",MON-SUN 10:00 AM TO 10:00 PM,8310150618
1078 VIJAYANAGAR,"BANGALORE, 560040",MON-SUN 10:00 AM TO 10:00 PM,9036565552
1661 VIGNANNAGAR,"BANGALORE, 560075",MON-SUN 10:00 AM TO 10:00 PM,8618025478
1444 JEEVANBHIMA NG,"BANGALORE, 560008",MON-SUN 10:00 AM TO 10:00 PM,8310813236
1527 FORUM NBH MALL,"BANGALORE, 560066",MON-SUN 10:00 AM TO 10:00 PM,9945207707
9074 INDIRANAGAR,"BANGALORE, 560038",MON-SUN 10:00 AM TO 10:00 PM,9741302343
1976 CHANDRA LT 2,"BANGALORE, 560040",MON-SUN 10:00 AM TO 10:00 PM,8867848588
1113 BLR CHAMRAJPET,"BANGALORE, 560018",MON-SUN 10:00 AM TO 10:00 PM,9886381964
9241 GOPALAN LEGACY,"BANGALORE, 560029",MON-SUN 10:00 AM TO 10:00 PM,8296375679
1499 KEMPORT MALL,"BANGALORE, 560017",MON-SUN 10:00 AM TO 10:00 PM,9926672147
1489 WHITE FIELD,"BANGALORE, 560066",MON-SUN 10:00 AM TO 10:00 PM,9901944322
9292 HP FORUM NBH,"BANGALORE, 560066",MON-SUN 10:00 AM TO 10:00 PM,8500006610
9213 MARATHALLI-2,"BANGALORE, 560037",MON-SUN 10:00 AM TO 10:00 PM,7348999449
1114 WILSON GARDEN,"BANGALORE, 560027",MON-SUN 10:00 AM TO 10:00 PM,7019346341
1109 BASAVANGUDI,"BANGALORE, 560004",MON-SUN 10:00 AM TO 10:00 PM,9791190366
1017 GANDHI BAZAR,"BANGALORE, 560004",MON-SUN 10:00 AM TO 10:00 PM,8050706312
4352 M/S ICARE CORPORATION,"MOODBIDRI, 574227",MON-SUN 10:00 AM TO 10:00 PM,9880774702
1108 SRINIVASANAGAR,"BANGALORE, 560050",MON-SUN 10:00 AM TO 10:00 PM,7022386742
9229 GOPALAN ARCADE,"BANGALORE, 560098",MON-SUN 10:00 AM TO 10:00 PM,7483171588
1498 KORMANGALA II,"BANGALORE, 560095",MON-SUN 10:00 AM TO 10:00 PM,8073126286
9205 SHANTINIKETAN,"BANGALORE, 560048",MON-SUN 10:00 AM TO 10:00 PM,8951434647
1851 RRESHWARI1518,"BANGALORE, 560098",MON-SUN 10:00 AM TO 10:00 PM,8722659612
1015 BLR JAYANAGAR,"BANGALORE, 560011",MON-SUN 10:00 AM TO 10:00 PM,9844584873
4545 M/S. M I ENTERPRISES,"KOLAR GOLD FIELDS, 563122",MON-SUN 10:00 AM TO 10:00 PM,9980667657
1120 ROBERTSONPET,"KOLAR, 563122",MON-SUN 10:00 AM TO 10:00 PM,9980667657
4484 M/S. SRI VENKATESWARA AGENCIES,"ARAKKONAM, 631003",MON-SUN 10:00 AM TO 10:00 PM,9842522223
9130 JAYANGR 4TH BL,"BANGALORE, 560011",MON-SUN 10:00 AM TO 10:00 PM,9632511464
9165 BSK 2ND STAGE,"BANGALORE, 560070",MON-SUN 10:00 AM TO 10:00 PM,8867067850
4144 M/S GA(E)RANS ENTERPRISES,"THIRUVALLUR, 602001",MON-SUN 10:00 AM TO 10:00 PM,9380649065
9253 KATHARGUPPE,"BANGALORE, 560085",MON-SUN 10:00 AM TO 10:00 PM,8553609043
1018 BANASHANKARI,"BANGALORE, 560070",MON-SUN 10:00 AM TO 10:00 PM,9164854070
1460 JUBILANT MALL,"BANGALORE, 560068",MON-SUN 10:00 AM TO 10:00 PM,8105662558
1454 H S R LAYOUT,"BANGALORE, 560102",MON-SUN 10:00 AM TO 10:00 PM,9880986637
1938 KENGERI,"BANGALORE, 560060",MON-SUN 10:00 AM TO 10:00 PM,8861682479
4360 M/S SHREE DEESHNA TRADING,"PADUBIDRI, 574111",MON-SUN 10:00 AM TO 10:00 PM,9900771969
9296 MARKT SQR MALL,"BANGALORE, 560103",MON-SUN 10:00 AM TO 10:00 PM,9611081347
1790 BEML LAYOUT,"BANGALORE, 560098",MON-SUN 10:00 AM TO 10:00 PM,9591520221
4206 M/S STRAWBERRY DRIVES,"BANGALORE, 560087",MON-SUN 10:00 AM TO 10:00 PM,9731105499
9126 JAYANGR 9TH BL,"BANGALORE, 560076",MON-SUN 10:00 AM TO 10:00 PM,7411442944
1886 MARATHALLI ORR,"BANGALORE, 560037",MON-SUN 10:00 AM TO 10:00 PM,9900446250
1009 BTM LAYOUT,"BANGALORE, 560076",MON-SUN 10:00 AM TO 10:00 PM,8317327120
1870 HSR BDA COMPLX,"BANGALORE, 560102",MON-SUN 10:00 AM TO 10:00 PM,9880986637
1986 HSR LAYOUT-HP,"BANGALORE, 560102",MON-SUN 10:00 AM TO 10:00 PM,7353416330
1445 KANAKAPURA RD,"BANGALORE, 560078",MON-SUN 10:00 AM TO 10:00 PM,9036658820
1833 KSRTC1550,"BANGALORE, 560061",MON-SUN 10:00 AM TO 10:00 PM,9901588968
1900 J P NAGAR 3,"BANGALORE, 560078",MON-SUN 10:00 AM TO 10:00 PM,8553377533
9361 UTHARAHALLI,"BANGALORE, 560061",MON-SUN 10:00 AM TO 10:00 PM,9901588968
4584 M/S. ABI AGENCIES,"HARALUR-BENGALURU, 560100",MON-SUN 10:00 AM TO 10:00 PM,9980097962
9377 GB PALYA,"BANGALORE, 560068",MON-SUN 10:00 AM TO 10:00 PM,9986914327
4212 M/S GA(E)RANS ENTERPRISES,"CHENNAI, 600019",MON-SUN 10:00 AM TO 10:00 PM,9380649065
9121 RYL MEENAKSHI,"BANGALORE, 560076",MON-SUN 10:00 AM TO 10:00 PM,8936879391
4646 M/S. LAKSHMI ENTERPRISES,"CHANNARAYAPATNA, 573116",MON-SUN 10:00 AM TO 10:00 PM,9611806997
9345 KALYANNAGAR 2,"BANGALORE, 560043",MON-SUN 10:00 AM TO 10:00 PM,6361312970
4544 M/S. AAKARSHAN,"BEGUR ROAD, 560068",MON-SUN 10:00 AM TO 10:00 PM,9611106497
4354 M/S HSP FOOT IN,"MYSORE, 570019",MON-SUN 10:00 AM TO 10:00 PM,9740079768
1589 WGHCS LAYOUT,"BANGALORE, 560078",MON-SUN 10:00 AM TO 10:00 PM,8494867850
1426 JAYANAGAR 7TH,"BANGALORE, 560082",MON-SUN 10:00 AM TO 10:00 PM,9738340679
1543 BANNERUGHATTA,"BANGALORE, 560076",MON-SUN 10:00 AM TO 10:00 PM,9448535477
4171 M/S S V FOOTWEAR AND NON FOOTW,"DOMMASANDRA-BANGALORE, 562125",MON-SUN 10:00 AM TO 10:00 PM,8722297002
9252 AVADI-CHENNAI,"CHENNAI, 600054",MON-SUN 10:00 AM TO 10:00 PM,8826705038
4376 M/S SRINIDHI AND ADITHYA ASSOC,"AMBATUR, 600053",MON-SUN 10:00 AM TO 10:00 PM,9884841333
9144 KANAKAPUR KSIT,"BANGALORE, 560062",MON-SUN 10:00 AM TO 10:00 PM,9845912643
9062 VEGA CITY-BLR,"BANGALORE, 560076",MON-SUN 10:00 AM TO 10:00 PM,9916376117
1688 SHIVAMURTHY CL,"SHIMOGA, 577201",MON-SUN 10:00 AM TO 10:00 PM,8050255527
1981 E CITY BLORE,"BANGALORE, 560100",MON-SUN 10:00 AM TO 10:00 PM,7338045641
4446 M/S HARIDHA SESHADRI TRADERS,"CHENNAI, 600099",MON-SUN 10:00 AM TO 10:00 PM,9003009558
1134 SHIMOGA III,"SHIMOGA, 577201",MON-SUN 10:00 AM TO 10:00 PM,9945709510
9243 JAWHARNAGAR,"CHENNAI, 600082",MON-SUN 10:00 AM TO 10:00 PM,9840517505
4105 M/S BAM RETAILING,"VELLORE, 632001",MON-SUN 10:00 AM TO 10:00 PM,9443813807
1907 ROYAPURAM,"CHENNAI, 600013",MON-SUN 10:00 AM TO 10:00 PM,8754469035
1804 NOLAMBUR,"CHENNAI, 600037",MON-SUN 10:00 AM TO 10:00 PM,7903602015
1538 MUGAPPAIR,"CHENNAI, 600037",MON-SUN 10:00 AM TO 10:00 PM,9751628877
4351 M/S SHREE ASSOCIATES,"SURATHKAL, 575014",MON-SUN 10:00 AM TO 10:00 PM,9900791368
9217 ANNANGR 2ND AV,"CHENNAI, 600040",MON-SUN 10:00 AM TO 10:00 PM,9840292396
1063 ANNANAGAR,"CHENNAI, 600040",MON-SUN 10:00 AM TO 10:00 PM,9884217029
9245 VR MALL-HP,"CHENNAI, 600040",MON-SUN 10:00 AM TO 10:00 PM,8925179725
4622 M/S. SAI RAM ENTERPRISES,"ANANTHNAGAR-BENGALURU, 560100",MON-SUN 10:00 AM TO 10:00 PM,9945944445
9206 VR CHENNAI,"CHENNAI, 600040",MON-SUN 10:00 AM TO 10:00 PM,9941192131
1469 SHANTHI COLONY,"CHENNAI, 600040",MON-SUN 10:00 AM TO 10:00 PM,9841373821
1857 CHINDAMANI1685,"CHENNAI, 600102",MON-SUN 10:00 AM TO 10:00 PM,7010948350
9164 KILPAUK,"CHENNAI, 600010",MON-SUN 10:00 AM TO 10:00 PM,9444194138
1271 PURASAWAKKAM,"CHENNAI, 600084",MON-SUN 10:00 AM TO 10:00 PM,9791097881
1276 BROADWAY,"CHENNAI, 600108",MON-SUN 10:00 AM TO 10:00 PM,9840409750
1689 KATPADI ROAD,"VELLORE, 632004",MON-SUN 10:00 AM TO 10:00 PM,9894800330
4282 M/S PSP ENTERPRISES,"VANAGARAM, 600095",MON-SUN 10:00 AM TO 10:00 PM,8754466495
1786 PHOENIX ML CHN,"CHENNAI, 600042",MON-SUN 10:00 AM TO 10:00 PM,9894434346
9029 BOMMASANDRA,"BANGALORE, 560099",MON-SUN 10:00 AM TO 10:00 PM,7014953808
1846 NMROAD1068,"CHENNAI, 600029",MON-SUN 10:00 AM TO 10:00 PM,9161922054
9042 AMPA MALL-CHEN,"CHENNAI, 600029",MON-SUN 10:00 AM TO 10:00 PM,7401071631
1288 OFFICERS  LANE,"VELLORE, 632001",MON-SUN 10:00 AM TO 10:00 PM,9176552028
9297 EXPRESS AVENUE,"CHENNAI, 600014",MON-SUN 10:00 AM TO 10:00 PM,7358371524
1280 DEVI HALL,"CHENNAI, 600008",MON-SUN 10:00 AM TO 10:00 PM,9962979802
9014 NUNGAMBAKKAM,"CHENNAI, 600034",MON-SUN 10:00 AM TO 10:00 PM,9962733939
1789 MOUNT RD 3,"CHENNAI, 600002",MON-SUN 10:00 AM TO 10:00 PM,9080454389
9212 AIYAPANTHANGAL,"CHENNAI, 600056",MON-SUN 10:00 AM TO 10:00 PM,9840553143
1531 EXPRES AVENUE,"CHENNAI, 600014",MON-SUN 10:00 AM TO 10:00 PM,9841498410
9177 VADAPALNI 2,"CHENNAI, 600093",MON-SUN 10:00 AM TO 10:00 PM,8220309499
1708 NEXUS VIJAYA,"CHENNAI, 600026",MON-SUN 10:00 AM TO 10:00 PM,9940009820
1274 VALASARAVAKKAM,"CHENNAI, 600082",MON-SUN 10:00 AM TO 10:00 PM,9363494817
1282 PYCROFTS ROAD,"CHENNAI, 600005",MON-SUN 10:00 AM TO 10:00 PM,9841961239
1270 ROYAPETTAH,"CHENNAI, 600014",MON-SUN 10:00 AM TO 10:00 PM,9444285300
1792 K K NAGAR,"CHENNAI, 600078",MON-SUN 10:00 AM TO 10:00 PM,9884325723
9152 PONNAMALLE-CHN,"CHENNAI, 600116",MON-SUN 10:00 AM TO 10:00 PM,7401071631
1793 ARYAGOWDA,"CHENNAI, 600003",MON-SUN 10:00 AM TO 10:00 PM,8939890788
1860 GN CHETTY RD,"CHENNAI, 600017",MON-SUN 10:00 AM TO 10:00 PM,9500176331
1064 MADRS MAMBALAM,"CHENNAI, 600017",MON-SUN 10:00 AM TO 10:00 PM,9176552028
1061 T T K ROAD,"CHENNAI, 600018",MON-SUN 10:00 AM TO 10:00 PM,7010948350
1066 ASHOKA PILLAR,"CHENNAI, 600083",MON-SUN 10:00 AM TO 10:00 PM,9080416013
1060 USMAN ROAD,"CHENNAI, 600017",MON-SUN 10:00 AM TO 10:00 PM,9003753490
9266 RANGANATHAN ST,"CHENNAI, 600017",MON-SUN 10:00 AM TO 10:00 PM,9791097881
4148 M/S SRINIDHI & ADITHYA ASSOCIA,"CHENNAI, 600116",MON-SUN 10:00 AM TO 10:00 PM,9884841333
4511 M/S. SHREE KUMARA ENTERPRISES,"BANTWAL, 574219",MON-SUN 10:00 AM TO 10:00 PM,9004397754
1067 MYLAPORE II,"CHENNAI, 600004",MON-SUN 10:00 AM TO 10:00 PM,9514308994
9135 TTK ROAD-HP,"CHENNAI, 600018",MON-SUN 10:00 AM TO 10:00 PM,9789281527
4585 M/S. ANOOP & CO,"JIGANI-BENGALURU, 560099",MON-SUN 10:00 AM TO 10:00 PM,9008205533
1065 ADYAR CIRCLE,"CHENNAI, 600020",MON-SUN 10:00 AM TO 10:00 PM,9791140217
9155 HP KB RD ADYAR,"CHENNAI, 600020",MON-SUN 10:00 AM TO 10:00 PM,8122239375
1279 ADAMBAKKAM,"CHENNAI, 600088",MON-SUN 10:00 AM TO 10:00 PM,9025610127
1477 BEETLE ARCADE,"MANGALORE, 575004",MON-SUN 10:00 AM TO 10:00 PM,7760063964
1776 HP MARKET CITY,"CHENNAI, 600042",MON-SUN 10:00 AM TO 10:00 PM,9790976990
9220 BESANT NAGAR,"CHENNAI, 600020",MON-SUN 10:00 AM TO 10:00 PM,9940024137
1727 NANGANALLUR,"CHENNAI, 600061",MON-SUN 10:00 AM TO 10:00 PM,7299998208
